,Time,BETR.,time,Day Ahead Price hourly [in EUR/MWh],Intraday Price Price Quarter Hourly  [in EUR/MWh],Intraday Price Hourly  [in EUR/MWh],Imbalance Price Quarter Hourly  [in EUR/MWh],new_col
4678,2021-02-18 17:45:00+01:00,-257.728,2021-02-18 17:30:00,47.6,46.4,48.2,23.16,1.0
4679,2021-02-18 18:00:00+01:00,-85.593,2021-02-18 17:45:00,47.6,49.03,48.2,-22.10,1.0
4680,2021-02-18 18:15:00+01:00,517.211,2021-02-18 18:00:00,54.0,52.94,51.23,62.20,1.0
4681,2021-02-18 18:30:00+01:00,-95.7,2021-02-18 18:15:00,54.0,52.52,51.23,31.66,1.0
4682,2021-02-18 18:45:00+01:00,268.576,2021-02-18 18:30:00,54.0,48.05,51.23,99.35,1.0
4683,2021-02-18 19:00:00+01:00,34.673,2021-02-18 18:45:00,54.0,41.9,51.23,104.10,1.0
4684,2021-02-18 19:15:00+01:00,543.188,2021-02-18 19:00:00,48.38,63.39,50.65,81.61,1.0
4685,2021-02-18 19:30:00+01:00,534.438,2021-02-18 19:15:00,48.38,53.67,50.65,71.79,1.0
4686,2021-02-18 19:45:00+01:00,438.548,2021-02-18 19:30:00,48.38,47.61,50.65,66.32,1.0
4687,2021-02-18 20:00:00+01:00,107.399,2021-02-18 19:45:00,48.38,43.88,50.65,59.46,1.0
4688,2021-02-18 20:15:00+01:00,-462.717,2021-02-18 20:00:00,42.0,59.7,46.65,15.37,1.0
4689,2021-02-18 20:30:00+01:00,-232.553,2021-02-18 20:15:00,42.0,51.31,46.65,-6.26,1.0
4690,2021-02-18 20:45:00+01:00,-273.302,2021-02-18 20:30:00,42.0,44.04,46.65,13.58,1.0
4691,2021-02-18 21:00:00+01:00,-102.225,2021-02-18 20:45:00,42.0,39.46,46.65,5.74,1.0
4692,2021-02-18 21:15:00+01:00,98.881,2021-02-18 21:00:00,39.42,51.98,44.1,54.89,1.0
4693,2021-02-18 21:30:00+01:00,1094.667,2021-02-18 21:15:00,39.42,48.78,44.1,61.60,1.0
4694,2021-02-18 21:45:00+01:00,1035.812,2021-02-18 21:30:00,39.42,42.45,44.1,54.75,1.0
4695,2021-02-18 22:00:00+01:00,411.677,2021-02-18 21:45:00,39.42,38.9,44.1,70.28,1.0
4696,2021-02-18 22:15:00+01:00,113.533,2021-02-18 22:00:00,37.59,56.8,44.45,180.92,1.0
4697,2021-02-18 22:30:00+01:00,-525.377,2021-02-18 22:15:00,37.59,50.22,44.45,-1.60,1.0
4698,2021-02-18 22:45:00+01:00,-617.483,2021-02-18 22:30:00,37.59,43.4,44.45,16.01,1.0
4699,2021-02-18 23:00:00+01:00,-678.896,2021-02-18 22:45:00,37.59,41.48,44.45,-5.04,1.0
4700,2021-02-18 23:15:00+01:00,-406.653,2021-02-18 23:00:00,36.41,47.78,40.36,16.11,1.0
4701,2021-02-18 23:30:00+01:00,-478.676,2021-02-18 23:15:00,36.41,43.37,40.36,19.68,1.0
4702,2021-02-18 23:45:00+01:00,-106.089,2021-02-18 23:30:00,36.41,38.23,40.36,26.11,1.0
4703,2021-02-18 00:00:00+01:00,-156.981,2021-02-18 23:45:00,36.41,27.08,40.36,13.36,1.0
4771,2021-02-19 17:00:00+01:00,317.244,2021-02-19 16:45:00,56.84,64.07,49.01,90.65,1.0
4772,2021-02-19 17:15:00+01:00,-147.588,2021-02-19 17:00:00,60.99,54.01,57.93,4.65,1.0
4773,2021-02-19 17:30:00+01:00,-261.552,2021-02-19 17:15:00,60.99,66.59,57.93,23.84,1.0
4774,2021-02-19 17:45:00+01:00,-32.684,2021-02-19 17:30:00,60.99,70.58,57.93,-52.55,1.0
4775,2021-02-19 18:00:00+01:00,-45.92,2021-02-19 17:45:00,60.99,75.26,57.93,5.17,1.0
4776,2021-02-19 18:15:00+01:00,193.769,2021-02-19 18:00:00,62.53,82.35,65.99,143.82,1.0
4777,2021-02-19 18:30:00+01:00,347.723,2021-02-19 18:15:00,62.53,75.19,65.99,132.35,1.0
4778,2021-02-19 18:45:00+01:00,50.367,2021-02-19 18:30:00,62.53,78.1,65.99,119.71,1.0
4779,2021-02-19 19:00:00+01:00,-264.198,2021-02-19 18:45:00,62.53,71.43,65.99,27.70,1.0
4780,2021-02-19 19:15:00+01:00,-276.283,2021-02-19 19:00:00,57.97,69.12,57.44,37.30,1.0
4781,2021-02-19 19:30:00+01:00,-444.816,2021-02-19 19:15:00,57.97,55.12,57.44,23.72,1.0
4782,2021-02-19 19:45:00+01:00,-336.164,2021-02-19 19:30:00,57.97,52.1,57.44,22.20,1.0
4783,2021-02-19 20:00:00+01:00,-400.492,2021-02-19 19:45:00,57.97,46.17,57.44,19.57,1.0
4784,2021-02-19 20:15:00+01:00,-28.817,2021-02-19 20:00:00,49.04,55.59,47.86,-61.27,1.0
4785,2021-02-19 20:30:00+01:00,60.359,2021-02-19 20:15:00,49.04,45.39,47.86,106.83,1.0
4786,2021-02-19 20:45:00+01:00,2.049,2021-02-19 20:30:00,49.04,42.48,47.86,36.10,1.0
4787,2021-02-19 21:00:00+01:00,26.489,2021-02-19 20:45:00,49.04,38.99,47.86,80.28,1.0
4788,2021-02-19 21:15:00+01:00,201.7,2021-02-19 21:00:00,45.86,49.01,42.8,136.86,1.0
4789,2021-02-19 21:30:00+01:00,-291.561,2021-02-19 21:15:00,45.86,43.15,42.8,30.72,1.0
4790,2021-02-19 21:45:00+01:00,72.528,2021-02-19 21:30:00,45.86,44.6,42.8,69.21,1.0
4791,2021-02-19 22:00:00+01:00,148.808,2021-02-19 21:45:00,45.86,30.58,42.8,40.01,1.0
4792,2021-02-19 22:15:00+01:00,572.46,2021-02-19 22:00:00,46.06,56.97,45.07,95.87,1.0
4793,2021-02-19 22:30:00+01:00,61.34,2021-02-19 22:15:00,46.06,42.15,45.07,51.18,1.0
4794,2021-02-19 22:45:00+01:00,417.46,2021-02-19 22:30:00,46.06,48.31,45.07,66.47,1.0
4795,2021-02-19 23:00:00+01:00,339.32,2021-02-19 22:45:00,46.06,37.33,45.07,49.75,1.0
4796,2021-02-19 23:15:00+01:00,-268.11,2021-02-19 23:00:00,41.68,52.11,42.46,22.02,1.0
4797,2021-02-19 23:30:00+01:00,-547.077,2021-02-19 23:15:00,41.68,39.69,42.46,15.50,1.0
4798,2021-02-19 23:45:00+01:00,-223.864,2021-02-19 23:30:00,41.68,42.66,42.46,9.49,1.0
4799,2021-02-19 00:00:00+01:00,98.796,2021-02-19 23:45:00,41.68,29.17,42.46,26.19,1.0
4867,2021-02-20 17:00:00+01:00,150.528,2021-02-20 16:45:00,36.31,66.9,41.26,106.84,1.0
4868,2021-02-20 17:15:00+01:00,-339.815,2021-02-20 17:00:00,40.65,44.79,52.24,-3.49,1.0
4869,2021-02-20 17:30:00+01:00,-854.535,2021-02-20 17:15:00,40.65,58.1,52.24,-22.25,1.0
4870,2021-02-20 17:45:00+01:00,-1097.679,2021-02-20 17:30:00,40.65,60.44,52.24,4.44,1.0
4871,2021-02-20 18:00:00+01:00,-887.65,2021-02-20 17:45:00,40.65,68.15,52.24,12.67,1.0
4872,2021-02-20 18:15:00+01:00,29.679,2021-02-20 18:00:00,44.91,61.15,54.69,86.12,1.0
4873,2021-02-20 18:30:00+01:00,-45.111,2021-02-20 18:15:00,44.91,54.31,54.69,86.94,1.0
4874,2021-02-20 18:45:00+01:00,-269.036,2021-02-20 18:30:00,44.91,54.75,54.69,2.17,1.0
4875,2021-02-20 19:00:00+01:00,-339.496,2021-02-20 18:45:00,44.91,43.34,54.69,10.62,1.0
4876,2021-02-20 19:15:00+01:00,570.177,2021-02-20 19:00:00,40.82,60.89,49.57,-63.49,1.0
4877,2021-02-20 19:30:00+01:00,97.653,2021-02-20 19:15:00,40.82,50.23,49.57,-0.75,1.0
4878,2021-02-20 19:45:00+01:00,131.689,2021-02-20 19:30:00,40.82,40.72,49.57,8.50,1.0
4879,2021-02-20 20:00:00+01:00,550.705,2021-02-20 19:45:00,40.82,30.8,49.57,34.95,1.0
4880,2021-02-20 20:15:00+01:00,529.602,2021-02-20 20:00:00,35.3,50.09,36.52,78.92,1.0
4881,2021-02-20 20:30:00+01:00,92.167,2021-02-20 20:15:00,35.3,49.97,36.52,84.58,1.0
4882,2021-02-20 20:45:00+01:00,-77.017,2021-02-20 20:30:00,35.3,36.7,36.52,2.73,1.0
4883,2021-02-20 21:00:00+01:00,81.552,2021-02-20 20:45:00,35.3,13.58,36.52,36.90,1.0
4884,2021-02-20 21:15:00+01:00,-36.525,2021-02-20 21:00:00,26.97,46.22,30.26,-10.90,1.0
4885,2021-02-20 21:30:00+01:00,109.117,2021-02-20 21:15:00,26.97,34.79,30.26,-4.16,1.0
4886,2021-02-20 21:45:00+01:00,26.925,2021-02-20 21:30:00,26.97,29.47,30.26,5.77,1.0
4887,2021-02-20 22:00:00+01:00,1.206,2021-02-20 21:45:00,26.97,19.29,30.26,-11.82,1.0
4888,2021-02-20 22:15:00+01:00,69.709,2021-02-20 22:00:00,32.08,50.91,31.64,3.86,1.0
4889,2021-02-20 22:30:00+01:00,-49.761,2021-02-20 22:15:00,32.08,26.46,31.64,-0.38,1.0
4890,2021-02-20 22:45:00+01:00,117.504,2021-02-20 22:30:00,32.08,24.81,31.64,8.22,1.0
4891,2021-02-20 23:00:00+01:00,259.579,2021-02-20 22:45:00,32.08,14.39,31.64,3.65,1.0
4892,2021-02-20 23:15:00+01:00,-238.07,2021-02-20 23:00:00,30.51,47.13,27.5,12.22,1.0
4893,2021-02-20 23:30:00+01:00,-105.157,2021-02-20 23:15:00,30.51,25.36,27.5,3.34,1.0
4894,2021-02-20 23:45:00+01:00,95.613,2021-02-20 23:30:00,30.51,20.44,27.5,-6.85,1.0
4895,2021-02-20 00:00:00+01:00,368.236,2021-02-20 23:45:00,30.51,7.27,27.5,14.36,1.0
4963,2021-02-21 17:00:00+01:00,-1067.526,2021-02-21 16:45:00,43.42,50.35,39.76,-26.73,1.0
4964,2021-02-21 17:15:00+01:00,-515.085,2021-02-21 17:00:00,55.18,32.72,52.26,8.57,1.0
4965,2021-02-21 17:30:00+01:00,-355.586,2021-02-21 17:15:00,55.18,49.19,52.26,20.80,1.0
4966,2021-02-21 17:45:00+01:00,-217.595,2021-02-21 17:30:00,55.18,60.2,52.26,13.26,1.0
4967,2021-02-21 18:00:00+01:00,-117.746,2021-02-21 17:45:00,55.18,76.68,52.26,145.84,1.0
4968,2021-02-21 18:15:00+01:00,170.805,2021-02-21 18:00:00,58.06,74.2,61.59,113.61,1.0
4969,2021-02-21 18:30:00+01:00,623.267,2021-02-21 18:15:00,58.06,75.79,61.59,117.86,1.0
4970,2021-02-21 18:45:00+01:00,491.295,2021-02-21 18:30:00,58.06,68.31,61.59,113.17,1.0
4971,2021-02-21 19:00:00+01:00,268.135,2021-02-21 18:45:00,58.06,69.33,61.59,122.44,1.0
4972,2021-02-21 19:15:00+01:00,-161.522,2021-02-21 19:00:00,56.61,88.92,62.23,131.80,1.0
4973,2021-02-21 19:30:00+01:00,-289.477,2021-02-21 19:15:00,56.61,73.91,62.23,-10.93,1.0
4974,2021-02-21 19:45:00+01:00,-490.384,2021-02-21 19:30:00,56.61,69.28,62.23,-12.53,1.0
4975,2021-02-21 20:00:00+01:00,-364.382,2021-02-21 19:45:00,56.61,56.71,62.23,-5.90,1.0
4976,2021-02-21 20:15:00+01:00,-182.638,2021-02-21 20:00:00,50.11,65.49,52.96,15.89,1.0
4977,2021-02-21 20:30:00+01:00,-51.557,2021-02-21 20:15:00,50.11,49.42,52.96,6.15,1.0
4978,2021-02-21 20:45:00+01:00,100.989,2021-02-21 20:30:00,50.11,47.43,52.96,57.28,1.0
4979,2021-02-21 21:00:00+01:00,-188.979,2021-02-21 20:45:00,50.11,41.0,52.96,-6.64,1.0
4980,2021-02-21 21:15:00+01:00,-159.124,2021-02-21 21:00:00,41.94,56.13,46.2,23.91,1.0
4981,2021-02-21 21:30:00+01:00,-444.119,2021-02-21 21:15:00,41.94,46.98,46.2,14.13,1.0
4982,2021-02-21 21:45:00+01:00,-562.479,2021-02-21 21:30:00,41.94,44.97,46.2,-7.24,1.0
4983,2021-02-21 22:00:00+01:00,-494.929,2021-02-21 21:45:00,41.94,38.31,46.2,-6.65,1.0
4984,2021-02-21 22:15:00+01:00,-550.782,2021-02-21 22:00:00,43.87,60.06,47.59,19.33,1.0
4985,2021-02-21 22:30:00+01:00,-582.383,2021-02-21 22:15:00,43.87,45.7,47.59,8.39,1.0
4986,2021-02-21 22:45:00+01:00,-756.672,2021-02-21 22:30:00,43.87,50.89,47.59,15.15,1.0
4987,2021-02-21 23:00:00+01:00,-649.604,2021-02-21 22:45:00,43.87,28.16,47.59,-43.59,1.0
4988,2021-02-21 23:15:00+01:00,-625.528,2021-02-21 23:00:00,40.64,55.19,42.08,12.59,1.0
4989,2021-02-21 23:30:00+01:00,-431.634,2021-02-21 23:15:00,40.64,38.36,42.08,0.77,1.0
4990,2021-02-21 23:45:00+01:00,-458.314,2021-02-21 23:30:00,40.64,37.53,42.08,6.95,1.0
4991,2021-02-21 00:00:00+01:00,-365.231,2021-02-21 23:45:00,40.64,28.66,42.08,4.30,1.0
5060,2021-02-22 17:15:00+01:00,-243.448,2021-02-22 17:00:00,66.6,48.6,65.49,22.50,1.0
5061,2021-02-22 17:30:00+01:00,-462.732,2021-02-22 17:15:00,66.6,61.17,65.49,22.65,1.0
5062,2021-02-22 17:45:00+01:00,-723.493,2021-02-22 17:30:00,66.6,64.42,65.49,18.02,1.0
5063,2021-02-22 18:00:00+01:00,-610.632,2021-02-22 17:45:00,66.6,94.96,65.49,27.81,1.0
5064,2021-02-22 18:15:00+01:00,-312.078,2021-02-22 18:00:00,72.9,73.98,64.49,32.79,1.0
5065,2021-02-22 18:30:00+01:00,-69.917,2021-02-22 18:15:00,72.9,60.66,64.49,5.28,1.0
5066,2021-02-22 18:45:00+01:00,-717.296,2021-02-22 18:30:00,72.9,57.47,64.49,25.01,1.0
5067,2021-02-22 19:00:00+01:00,-1133.875,2021-02-22 18:45:00,72.9,52.05,64.49,27.81,1.0
5068,2021-02-22 19:15:00+01:00,-312.063,2021-02-22 19:00:00,65.68,73.45,61.85,32.19,1.0
5069,2021-02-22 19:30:00+01:00,-540.19,2021-02-22 19:15:00,65.68,53.78,61.85,21.14,1.0
5070,2021-02-22 19:45:00+01:00,-650.577,2021-02-22 19:30:00,65.68,50.14,61.85,22.28,1.0
5071,2021-02-22 20:00:00+01:00,-842.965,2021-02-22 19:45:00,65.68,47.43,61.85,16.18,1.0
5072,2021-02-22 20:15:00+01:00,-122.497,2021-02-22 20:00:00,57.97,52.63,47.74,18.48,1.0
5073,2021-02-22 20:30:00+01:00,-393.589,2021-02-22 20:15:00,57.97,46.29,47.74,20.19,1.0
5074,2021-02-22 20:45:00+01:00,-65.33,2021-02-22 20:30:00,57.97,44.55,47.74,28.50,1.0
5075,2021-02-22 21:00:00+01:00,7.045,2021-02-22 20:45:00,57.97,32.29,47.74,25.32,1.0
5076,2021-02-22 21:15:00+01:00,-348.042,2021-02-22 21:00:00,51.9,53.62,40.93,31.19,1.0
5077,2021-02-22 21:30:00+01:00,-262.423,2021-02-22 21:15:00,51.9,45.05,40.93,27.52,1.0
5078,2021-02-22 21:45:00+01:00,-210.947,2021-02-22 21:30:00,51.9,36.37,40.93,19.96,1.0
5079,2021-02-22 22:00:00+01:00,-210.747,2021-02-22 21:45:00,51.9,27.73,40.93,22.40,1.0
5080,2021-02-22 22:15:00+01:00,323.535,2021-02-22 22:00:00,49.0,64.38,44.69,98.78,1.0
5081,2021-02-22 22:30:00+01:00,-190.025,2021-02-22 22:15:00,49.0,41.51,44.69,28.77,1.0
5082,2021-02-22 22:45:00+01:00,-587.094,2021-02-22 22:30:00,49.0,37.69,44.69,21.73,1.0
5083,2021-02-22 23:00:00+01:00,-384.17,2021-02-22 22:45:00,49.0,33.1,44.69,24.07,1.0
5084,2021-02-22 23:15:00+01:00,-508.326,2021-02-22 23:00:00,44.06,47.54,37.77,25.08,1.0
5085,2021-02-22 23:30:00+01:00,-282.57,2021-02-22 23:15:00,44.06,38.03,37.77,22.45,1.0
5086,2021-02-22 23:45:00+01:00,-83.285,2021-02-22 23:30:00,44.06,30.88,37.77,19.32,1.0
5087,2021-02-22 00:00:00+01:00,434.471,2021-02-22 23:45:00,44.06,23.11,37.77,27.80,1.0
5156,2021-02-23 17:15:00+01:00,-500.327,2021-02-23 17:00:00,59.45,37.15,53.18,6.66,1.0
5157,2021-02-23 17:30:00+01:00,-559.75,2021-02-23 17:15:00,59.45,49.94,53.18,24.46,1.0
5158,2021-02-23 17:45:00+01:00,-767.205,2021-02-23 17:30:00,59.45,56.9,53.18,22.34,1.0
5159,2021-02-23 18:00:00+01:00,-336.854,2021-02-23 17:45:00,59.45,66.47,53.18,31.38,1.0
5160,2021-02-23 18:15:00+01:00,-76.917,2021-02-23 18:00:00,58.37,55.6,54.17,30.29,1.0
5161,2021-02-23 18:30:00+01:00,289.031,2021-02-23 18:15:00,58.37,52.84,54.17,93.99,1.0
5162,2021-02-23 18:45:00+01:00,82.487,2021-02-23 18:30:00,58.37,53.2,54.17,105.97,1.0
5163,2021-02-23 19:00:00+01:00,-110.83,2021-02-23 18:45:00,58.37,48.99,54.17,13.23,1.0
5164,2021-02-23 19:15:00+01:00,681.467,2021-02-23 19:00:00,58.03,62.06,48.78,97.25,1.0
5165,2021-02-23 19:30:00+01:00,363.464,2021-02-23 19:15:00,58.03,52.96,48.78,84.92,1.0
5166,2021-02-23 19:45:00+01:00,335.473,2021-02-23 19:30:00,58.03,47.45,48.78,61.61,1.0
5167,2021-02-23 20:00:00+01:00,34.701,2021-02-23 19:45:00,58.03,39.66,48.78,47.08,1.0
5168,2021-02-23 20:15:00+01:00,99.747,2021-02-23 20:00:00,51.29,52.17,41.69,105.24,1.0
5169,2021-02-23 20:30:00+01:00,90.696,2021-02-23 20:15:00,51.29,42.03,41.69,41.05,1.0
5170,2021-02-23 20:45:00+01:00,44.32,2021-02-23 20:30:00,51.29,39.15,41.69,38.77,1.0
5171,2021-02-23 21:00:00+01:00,116.315,2021-02-23 20:45:00,51.29,31.61,41.69,32.46,1.0
5172,2021-02-23 21:15:00+01:00,-12.261,2021-02-23 21:00:00,43.96,38.89,35.2,-68.91,1.0
5173,2021-02-23 21:30:00+01:00,-153.766,2021-02-23 21:15:00,43.96,33.15,35.2,7.43,1.0
5174,2021-02-23 21:45:00+01:00,209.786,2021-02-23 21:30:00,43.96,30.37,35.2,34.56,1.0
5175,2021-02-23 22:00:00+01:00,-211.286,2021-02-23 21:45:00,43.96,32.89,35.2,3.72,1.0
5176,2021-02-23 22:15:00+01:00,197.015,2021-02-23 22:00:00,40.1,42.38,34.93,52.45,1.0
5177,2021-02-23 22:30:00+01:00,-103.417,2021-02-23 22:15:00,40.1,33.92,34.93,14.27,1.0
5178,2021-02-23 22:45:00+01:00,-3.504,2021-02-23 22:30:00,40.1,29.91,34.93,8.84,1.0
5179,2021-02-23 23:00:00+01:00,-431.401,2021-02-23 22:45:00,40.1,23.55,34.93,-3.48,1.0
5180,2021-02-23 23:15:00+01:00,-134.283,2021-02-23 23:00:00,35.22,40.86,31.14,4.85,1.0
5181,2021-02-23 23:30:00+01:00,-242.594,2021-02-23 23:15:00,35.22,26.26,31.14,-14.20,1.0
5182,2021-02-23 23:45:00+01:00,-490.676,2021-02-23 23:30:00,35.22,32.15,31.14,-2.28,1.0
5183,2021-02-23 00:00:00+01:00,-546.762,2021-02-23 23:45:00,35.22,18.01,31.14,-9.69,1.0
5252,2021-02-24 17:15:00+01:00,231.65,2021-02-24 17:00:00,55.1,36.07,56.37,51.63,1.0
5253,2021-02-24 17:30:00+01:00,74.733,2021-02-24 17:15:00,55.1,51.89,56.37,117.90,1.0
5254,2021-02-24 17:45:00+01:00,-68.81,2021-02-24 17:30:00,55.1,76.23,56.37,-3.25,1.0
5255,2021-02-24 18:00:00+01:00,-37.748,2021-02-24 17:45:00,55.1,87.4,56.37,-12.11,1.0
5256,2021-02-24 18:15:00+01:00,241.154,2021-02-24 18:00:00,60.93,72.38,61.14,99.67,1.0
5257,2021-02-24 18:30:00+01:00,605.874,2021-02-24 18:15:00,60.93,75.84,61.14,113.69,1.0
5258,2021-02-24 18:45:00+01:00,314.471,2021-02-24 18:30:00,60.93,67.97,61.14,106.11,1.0
5259,2021-02-24 19:00:00+01:00,-18.13,2021-02-24 18:45:00,60.93,56.32,61.14,-44.75,1.0
5260,2021-02-24 19:15:00+01:00,-131.733,2021-02-24 19:00:00,57.31,76.37,56.45,19.23,1.0
5261,2021-02-24 19:30:00+01:00,-174.346,2021-02-24 19:15:00,57.31,51.79,56.45,33.40,1.0
5262,2021-02-24 19:45:00+01:00,-226.868,2021-02-24 19:30:00,57.31,50.83,56.45,17.63,1.0
5263,2021-02-24 20:00:00+01:00,-341.697,2021-02-24 19:45:00,57.31,41.76,56.45,0.78,1.0
5264,2021-02-24 20:15:00+01:00,59.025,2021-02-24 20:00:00,51.09,64.61,50.46,129.89,1.0
5265,2021-02-24 20:30:00+01:00,-99.335,2021-02-24 20:15:00,51.09,53.35,50.46,-43.30,1.0
5266,2021-02-24 20:45:00+01:00,-514.568,2021-02-24 20:30:00,51.09,48.28,50.46,-17.93,1.0
5267,2021-02-24 21:00:00+01:00,-444.777,2021-02-24 20:45:00,51.09,35.2,50.46,-14.95,1.0
5268,2021-02-24 21:15:00+01:00,-191.654,2021-02-24 21:00:00,43.59,55.5,43.91,10.52,1.0
5269,2021-02-24 21:30:00+01:00,-247.103,2021-02-24 21:15:00,43.59,50.36,43.91,23.67,1.0
5270,2021-02-24 21:45:00+01:00,-28.48,2021-02-24 21:30:00,43.59,41.24,43.91,-25.60,1.0
5271,2021-02-24 22:00:00+01:00,-242.856,2021-02-24 21:45:00,43.59,27.84,43.91,-2.57,1.0
5272,2021-02-24 22:15:00+01:00,86.034,2021-02-24 22:00:00,43.62,53.41,42.81,76.64,1.0
5273,2021-02-24 22:30:00+01:00,-213.679,2021-02-24 22:15:00,43.62,48.85,42.81,-2.55,1.0
5274,2021-02-24 22:45:00+01:00,-419.84,2021-02-24 22:30:00,43.62,38.49,42.81,-2.36,1.0
5275,2021-02-24 23:00:00+01:00,-349.96,2021-02-24 22:45:00,43.62,30.66,42.81,-6.62,1.0
5276,2021-02-24 23:15:00+01:00,-56.638,2021-02-24 23:00:00,36.7,46.72,38.3,-23.57,1.0
5277,2021-02-24 23:30:00+01:00,-119.384,2021-02-24 23:15:00,36.7,37.91,38.3,7.96,1.0
5278,2021-02-24 23:45:00+01:00,-19.204,2021-02-24 23:30:00,36.7,38.83,38.3,-25.24,1.0
5279,2021-02-24 00:00:00+01:00,-102.4,2021-02-24 23:45:00,36.7,26.0,38.3,-14.25,1.0
5348,2021-02-25 17:15:00+01:00,-182.224,2021-02-25 17:00:00,55.73,36.98,56.19,23.09,1.0
5349,2021-02-25 17:30:00+01:00,-614.094,2021-02-25 17:15:00,55.73,55.96,56.19,21.78,1.0
5350,2021-02-25 17:45:00+01:00,-405.114,2021-02-25 17:30:00,55.73,61.25,56.19,31.67,1.0
5351,2021-02-25 18:00:00+01:00,-412.272,2021-02-25 17:45:00,55.73,76.1,56.19,33.70,1.0
5352,2021-02-25 18:15:00+01:00,-4.175,2021-02-25 18:00:00,64.9,68.66,73.3,-28.34,1.0
5353,2021-02-25 18:30:00+01:00,830.782,2021-02-25 18:15:00,64.9,81.81,73.3,129.36,1.0
5354,2021-02-25 18:45:00+01:00,1089.491,2021-02-25 18:30:00,64.9,101.56,73.3,164.17,1.0
5355,2021-02-25 19:00:00+01:00,464.191,2021-02-25 18:45:00,64.9,92.43,73.3,159.94,1.0
5356,2021-02-25 19:15:00+01:00,-398.038,2021-02-25 19:00:00,65.73,111.76,71.58,44.49,1.0
5357,2021-02-25 19:30:00+01:00,-957.379,2021-02-25 19:15:00,65.73,74.83,71.58,23.09,1.0
5358,2021-02-25 19:45:00+01:00,-828.501,2021-02-25 19:30:00,65.73,65.43,71.58,7.14,1.0
5359,2021-02-25 20:00:00+01:00,-966.222,2021-02-25 19:45:00,65.73,50.64,71.58,6.44,1.0
5360,2021-02-25 20:15:00+01:00,-1318.648,2021-02-25 20:00:00,56.91,62.54,56.64,15.71,1.0
5361,2021-02-25 20:30:00+01:00,-890.855,2021-02-25 20:15:00,56.91,47.56,56.64,10.75,1.0
5362,2021-02-25 20:45:00+01:00,-855.924,2021-02-25 20:30:00,56.91,52.77,56.64,3.83,1.0
5363,2021-02-25 21:00:00+01:00,-829.937,2021-02-25 20:45:00,56.91,40.28,56.64,2.52,1.0
5364,2021-02-25 21:15:00+01:00,-362.68,2021-02-25 21:00:00,53.5,55.15,52.08,26.91,1.0
5365,2021-02-25 21:30:00+01:00,-356.236,2021-02-25 21:15:00,53.5,52.62,52.08,36.88,1.0
5366,2021-02-25 21:45:00+01:00,-215.043,2021-02-25 21:30:00,53.5,47.94,52.08,15.53,1.0
5367,2021-02-25 22:00:00+01:00,-36.77,2021-02-25 21:45:00,53.5,42.17,52.08,20.98,1.0
5368,2021-02-25 22:15:00+01:00,-194.486,2021-02-25 22:00:00,48.44,59.19,49.68,15.12,1.0
5369,2021-02-25 22:30:00+01:00,-193.974,2021-02-25 22:15:00,48.44,52.9,49.68,16.61,1.0
5370,2021-02-25 22:45:00+01:00,-435.68,2021-02-25 22:30:00,48.44,54.9,49.68,18.82,1.0
5371,2021-02-25 23:00:00+01:00,-165.659,2021-02-25 22:45:00,48.44,45.99,49.68,16.57,1.0
5372,2021-02-25 23:15:00+01:00,-162.164,2021-02-25 23:00:00,45.0,54.0,44.24,6.07,1.0
5373,2021-02-25 23:30:00+01:00,-224.127,2021-02-25 23:15:00,45.0,40.82,44.24,22.87,1.0
5374,2021-02-25 23:45:00+01:00,-147.809,2021-02-25 23:30:00,45.0,45.45,44.24,23.57,1.0
5375,2021-02-25 00:00:00+01:00,-46.382,2021-02-25 23:45:00,45.0,33.06,44.24,20.98,1.0
5444,2021-02-26 17:15:00+01:00,292.326,2021-02-26 17:00:00,52.76,37.24,52.51,38.41,1.0
5445,2021-02-26 17:30:00+01:00,31.876,2021-02-26 17:15:00,52.76,50.62,52.51,43.63,1.0
5446,2021-02-26 17:45:00+01:00,-396.642,2021-02-26 17:30:00,52.76,54.06,52.51,35.80,1.0
5447,2021-02-26 18:00:00+01:00,-538.985,2021-02-26 17:45:00,52.76,60.35,52.51,45.30,1.0
5448,2021-02-26 18:15:00+01:00,-478.513,2021-02-26 18:00:00,57.91,53.4,56.95,30.72,1.0
5449,2021-02-26 18:30:00+01:00,-460.643,2021-02-26 18:15:00,57.91,57.68,56.95,30.58,1.0
5450,2021-02-26 18:45:00+01:00,-465.324,2021-02-26 18:30:00,57.91,62.31,56.95,45.34,1.0
5451,2021-02-26 19:00:00+01:00,-391.085,2021-02-26 18:45:00,57.91,50.85,56.95,39.78,1.0
5452,2021-02-26 19:15:00+01:00,-101.642,2021-02-26 19:00:00,57.53,69.3,57.33,22.83,1.0
5453,2021-02-26 19:30:00+01:00,37.635,2021-02-26 19:15:00,57.53,53.71,57.33,80.11,1.0
5454,2021-02-26 19:45:00+01:00,-321.362,2021-02-26 19:30:00,57.53,53.15,57.33,21.57,1.0
5455,2021-02-26 20:00:00+01:00,-184.058,2021-02-26 19:45:00,57.53,47.46,57.33,26.86,1.0
5456,2021-02-26 20:15:00+01:00,-260.615,2021-02-26 20:00:00,54.94,60.22,52.2,11.40,1.0
5457,2021-02-26 20:30:00+01:00,-82.072,2021-02-26 20:15:00,54.94,51.98,52.2,21.09,1.0
