Time,,Time,BETR.,time,Day Ahead Price hourly [in EUR/MWh],Intraday Price Price Quarter Hourly  [in EUR/MWh],Intraday Price Hourly  [in EUR/MWh],Imbalance Price Quarter Hourly  [in EUR/MWh],new_col,date,Year,multiplier,spread,PnL,Cum_PnL
2021-01-05,451,2021-01-05 17:00:00+01:00,291.387,2021-01-05 16:45:00,64.26,77.45,70.85,90.21,6,2021-01-05,2021,0,12.759999999999991,0.0,-771.2799999999992
2021-01-05,452,2021-01-05 17:15:00+01:00,-250.78,2021-01-05 17:00:00,67.14,65.72,74.74,22.26,7,2021-01-05,2021,0,-43.459999999999994,-0.0,-771.2799999999992
2021-01-05,453,2021-01-05 17:30:00+01:00,-121.548,2021-01-05 17:15:00,67.14,80.75,74.74,14.11,8,2021-01-05,2021,0,-66.64,-0.0,-771.2799999999992
2021-01-05,454,2021-01-05 17:45:00+01:00,353.667,2021-01-05 17:30:00,67.14,74.98,74.74,90.01,9,2021-01-05,2021,0,15.030000000000001,0.0,-771.2799999999992
2021-01-05,455,2021-01-05 18:00:00+01:00,36.209,2021-01-05 17:45:00,67.14,73.91,74.74,178.29,10,2021-01-05,2021,0,104.38,0.0,-771.2799999999992
2021-01-05,456,2021-01-05 18:15:00+01:00,276.28,2021-01-05 18:00:00,61.61,71.65,73.58,85.94,11,2021-01-05,2021,-1,14.289999999999992,-14.289999999999992,-785.5699999999991
2021-01-05,457,2021-01-05 18:30:00+01:00,169.36,2021-01-05 18:15:00,61.61,67.93,73.58,65.93,12,2021-01-05,2021,-1,-2.0,2.0,-783.5699999999991
2021-01-05,458,2021-01-05 18:45:00+01:00,200.206,2021-01-05 18:30:00,61.61,68.93,73.58,73.74,13,2021-01-05,2021,-1,4.809999999999988,-4.809999999999988,-788.3799999999991
2021-01-05,459,2021-01-05 19:00:00+01:00,37.906,2021-01-05 18:45:00,61.61,70.02,73.58,116.77,14,2021-01-05,2021,-1,46.75,-46.75,-835.1299999999991
2021-01-05,460,2021-01-05 19:15:00+01:00,-416.472,2021-01-05 19:00:00,59.16,75.4,68.65,16.2,15,2021-01-05,2021,-1,-59.2,59.2,-775.929999999999
2021-01-05,461,2021-01-05 19:30:00+01:00,-417.185,2021-01-05 19:15:00,59.16,72.4,68.65,38.03,16,2021-01-05,2021,-1,-34.370000000000005,34.370000000000005,-741.559999999999
2021-01-05,462,2021-01-05 19:45:00+01:00,-161.294,2021-01-05 19:30:00,59.16,63.99,68.65,14.43,17,2021-01-05,2021,-1,-49.56,49.56,-691.9999999999991
2021-01-05,463,2021-01-05 20:00:00+01:00,103.416,2021-01-05 19:45:00,59.16,48.62,68.65,46.91,18,2021-01-05,2021,-1,-1.7100000000000009,1.7100000000000009,-690.289999999999
2021-01-05,464,2021-01-05 20:15:00+01:00,111.518,2021-01-05 20:00:00,59.26,69.15,62.7,63.29,19,2021-01-05,2021,0,-5.8600000000000065,-0.0,-690.289999999999
2021-01-05,465,2021-01-05 20:30:00+01:00,-60.033,2021-01-05 20:15:00,59.26,66.83,62.7,-18.04,20,2021-01-05,2021,0,-84.87,-0.0,-690.289999999999
2021-01-05,466,2021-01-05 20:45:00+01:00,-72.172,2021-01-05 20:30:00,59.26,53.81,62.7,8.9,21,2021-01-05,2021,-1,-44.910000000000004,44.910000000000004,-645.3799999999991
2021-01-05,467,2021-01-05 21:00:00+01:00,-35.044,2021-01-05 20:45:00,59.26,46.43,62.7,-1.55,22,2021-01-05,2021,-1,-47.98,47.98,-597.3999999999991
2021-01-05,468,2021-01-05 21:15:00+01:00,224.978,2021-01-05 21:00:00,53.62,63.22,58.83,114.95,23,2021-01-05,2021,-1,51.730000000000004,-51.730000000000004,-649.1299999999991
2021-01-05,469,2021-01-05 21:30:00+01:00,-235.781,2021-01-05 21:15:00,53.62,63.79,58.83,34.02,24,2021-01-05,2021,-1,-29.769999999999996,29.769999999999996,-619.3599999999991
2021-01-05,470,2021-01-05 21:45:00+01:00,-464.537,2021-01-05 21:30:00,53.62,50.21,58.83,14.95,25,2021-01-05,2021,-1,-35.260000000000005,35.260000000000005,-584.0999999999991
2021-01-05,471,2021-01-05 22:00:00+01:00,-600.82,2021-01-05 21:45:00,53.62,44.25,58.83,9.93,26,2021-01-05,2021,-1,-34.32,34.32,-549.7799999999991
2021-01-05,472,2021-01-05 22:15:00+01:00,144.886,2021-01-05 22:00:00,53.86,60.99,57.78,144.39,27,2021-01-05,2021,-1,83.39999999999998,-83.39999999999998,-633.179999999999
2021-01-05,473,2021-01-05 22:30:00+01:00,273.233,2021-01-05 22:15:00,53.86,57.01,57.78,93.28,28,2021-01-05,2021,-1,36.27,-36.27,-669.449999999999
2021-01-05,474,2021-01-05 22:45:00+01:00,208.579,2021-01-05 22:30:00,53.86,48.84,57.78,77.44,29,2021-01-05,2021,-1,28.599999999999994,-28.599999999999994,-698.049999999999
2021-01-05,475,2021-01-05 23:00:00+01:00,86.128,2021-01-05 22:45:00,53.86,43.78,57.78,74.32,30,2021-01-05,2021,-1,30.539999999999992,-30.539999999999992,-728.589999999999
2021-01-05,476,2021-01-05 23:15:00+01:00,329.366,2021-01-05 23:00:00,47.99,60.89,53.67,95.85,31,2021-01-05,2021,-1,34.959999999999994,-34.959999999999994,-763.549999999999
2021-01-05,477,2021-01-05 23:30:00+01:00,76.297,2021-01-05 23:15:00,47.99,57.84,53.67,75.07,32,2021-01-05,2021,-1,17.22999999999999,-17.22999999999999,-780.7799999999991
2021-01-05,478,2021-01-05 23:45:00+01:00,85.84,2021-01-05 23:30:00,47.99,47.97,53.67,94.51,33,2021-01-05,2021,-1,46.540000000000006,-46.540000000000006,-827.319999999999
2021-01-05,479,2021-01-05 00:00:00+01:00,-112.263,2021-01-05 23:45:00,47.99,44.12,53.67,12.95,34,2021-01-05,2021,-1,-31.169999999999998,31.169999999999998,-796.1499999999991
2021-01-06,542,2021-01-06 15:45:00+01:00,-9.726,2021-01-06 15:30:00,57.53,62.95,64.86,-41.8,1,2021-01-06,2021,0,-104.75,-0.0,-796.1499999999991
2021-01-06,543,2021-01-06 16:00:00+01:00,33.893,2021-01-06 15:45:00,57.53,61.31,64.86,111.51,2,2021-01-06,2021,0,50.2,0.0,-796.1499999999991
2021-01-06,544,2021-01-06 16:15:00+01:00,122.474,2021-01-06 16:00:00,61.68,62.43,67.66,71.09,3,2021-01-06,2021,-1,8.660000000000004,-8.660000000000004,-804.809999999999
2021-01-06,545,2021-01-06 16:30:00+01:00,-76.678,2021-01-06 16:15:00,61.68,62.83,67.66,26.43,4,2021-01-06,2021,-1,-36.4,36.4,-768.4099999999991
2021-01-06,546,2021-01-06 16:45:00+01:00,46.991,2021-01-06 16:30:00,61.68,68.29,67.66,185.4,5,2021-01-06,2021,0,117.11,0.0,-768.4099999999991
2021-01-06,547,2021-01-06 17:00:00+01:00,394.208,2021-01-06 16:45:00,61.68,72.49,67.66,196.43,6,2021-01-06,2021,0,123.94000000000001,0.0,-768.4099999999991
2021-01-06,548,2021-01-06 17:15:00+01:00,63.074,2021-01-06 17:00:00,61.84,67.05,69.23,101.22,7,2021-01-06,2021,0,34.17,0.0,-768.4099999999991
2021-01-06,549,2021-01-06 17:30:00+01:00,-341.106,2021-01-06 17:15:00,61.84,72.38,69.23,17.29,8,2021-01-06,2021,0,-55.089999999999996,-0.0,-768.4099999999991
2021-01-06,550,2021-01-06 17:45:00+01:00,-17.278,2021-01-06 17:30:00,61.84,73.62,69.23,-39.01,9,2021-01-06,2021,0,-112.63,-0.0,-768.4099999999991
2021-01-06,551,2021-01-06 18:00:00+01:00,432.178,2021-01-06 17:45:00,61.84,72.84,69.23,147.97,10,2021-01-06,2021,0,75.13,0.0,-768.4099999999991
2021-01-06,552,2021-01-06 18:15:00+01:00,183.102,2021-01-06 18:00:00,57.46,71.47,69.89,82.81,11,2021-01-06,2021,-1,11.340000000000003,-11.340000000000003,-779.7499999999991
2021-01-06,553,2021-01-06 18:30:00+01:00,234.918,2021-01-06 18:15:00,57.46,73.57,69.89,87.36,12,2021-01-06,2021,-1,13.790000000000006,-13.790000000000006,-793.539999999999
2021-01-06,554,2021-01-06 18:45:00+01:00,345.888,2021-01-06 18:30:00,57.46,71.07,69.89,137.33,13,2021-01-06,2021,-1,66.26000000000002,-66.26000000000002,-859.799999999999
2021-01-06,555,2021-01-06 19:00:00+01:00,525.014,2021-01-06 18:45:00,57.46,69.78,69.89,138.39,14,2021-01-06,2021,-1,68.60999999999999,-68.60999999999999,-928.4099999999991
2021-01-06,556,2021-01-06 19:15:00+01:00,314.664,2021-01-06 19:00:00,58.06,77.36,69.03,132.52,15,2021-01-06,2021,-1,55.16000000000001,-55.16000000000001,-983.569999999999
2021-01-06,557,2021-01-06 19:30:00+01:00,-48.604,2021-01-06 19:15:00,58.06,72.83,69.03,18.93,16,2021-01-06,2021,-1,-53.9,53.9,-929.669999999999
2021-01-06,558,2021-01-06 19:45:00+01:00,337.556,2021-01-06 19:30:00,58.06,71.57,69.03,91.7,17,2021-01-06,2021,-1,20.13000000000001,-20.13000000000001,-949.799999999999
2021-01-06,559,2021-01-06 20:00:00+01:00,25.034,2021-01-06 19:45:00,58.06,62.23,69.03,79.68,18,2021-01-06,2021,-1,17.45000000000001,-17.45000000000001,-967.2499999999991
2021-01-06,560,2021-01-06 20:15:00+01:00,-172.603,2021-01-06 20:00:00,59.97,75.18,65.49,24.24,19,2021-01-06,2021,0,-50.94000000000001,-0.0,-967.2499999999991
2021-01-06,561,2021-01-06 20:30:00+01:00,57.991,2021-01-06 20:15:00,59.97,72.27,65.49,112.54,20,2021-01-06,2021,0,40.27000000000001,0.0,-967.2499999999991
2021-01-06,562,2021-01-06 20:45:00+01:00,179.877,2021-01-06 20:30:00,59.97,65.98,65.49,79.05,21,2021-01-06,2021,-1,13.069999999999993,-13.069999999999993,-980.319999999999
2021-01-06,563,2021-01-06 21:00:00+01:00,48.839,2021-01-06 20:45:00,59.97,53.71,65.49,81.56,22,2021-01-06,2021,-1,27.85,-27.85,-1008.169999999999
2021-01-06,564,2021-01-06 21:15:00+01:00,31.925,2021-01-06 21:00:00,52.95,70.22,60.0,123.3,23,2021-01-06,2021,-1,53.08,-53.08,-1061.249999999999
2021-01-06,565,2021-01-06 21:30:00+01:00,13.723,2021-01-06 21:15:00,52.95,72.52,60.0,121.06,24,2021-01-06,2021,-1,48.540000000000006,-48.540000000000006,-1109.789999999999
2021-01-06,566,2021-01-06 21:45:00+01:00,74.378,2021-01-06 21:30:00,52.95,60.78,60.0,95.15,25,2021-01-06,2021,-1,34.370000000000005,-34.370000000000005,-1144.159999999999
2021-01-06,567,2021-01-06 22:00:00+01:00,-401.446,2021-01-06 21:45:00,52.95,45.75,60.0,16.43,26,2021-01-06,2021,-1,-29.32,29.32,-1114.839999999999
2021-01-06,568,2021-01-06 22:15:00+01:00,58.061,2021-01-06 22:00:00,52.95,66.47,57.44,101.68,27,2021-01-06,2021,-1,35.21000000000001,-35.21000000000001,-1150.049999999999
2021-01-06,569,2021-01-06 22:30:00+01:00,2.593,2021-01-06 22:15:00,52.95,66.78,57.44,78.05,28,2021-01-06,2021,-1,11.269999999999996,-11.269999999999996,-1161.319999999999
2021-01-06,570,2021-01-06 22:45:00+01:00,121.743,2021-01-06 22:30:00,52.95,54.38,57.44,71.18,29,2021-01-06,2021,-1,16.800000000000004,-16.800000000000004,-1178.119999999999
2021-01-06,571,2021-01-06 23:00:00+01:00,84.595,2021-01-06 22:45:00,52.95,44.48,57.44,76.01,30,2021-01-06,2021,-1,31.53000000000001,-31.53000000000001,-1209.649999999999
2021-01-06,572,2021-01-06 23:15:00+01:00,230.997,2021-01-06 23:00:00,49.53,63.45,54.68,90.99,31,2021-01-06,2021,-1,27.539999999999992,-27.539999999999992,-1237.189999999999
2021-01-06,573,2021-01-06 23:30:00+01:00,412.251,2021-01-06 23:15:00,49.53,61.94,54.68,87.23,32,2021-01-06,2021,-1,25.290000000000006,-25.290000000000006,-1262.4799999999989
2021-01-06,574,2021-01-06 23:45:00+01:00,361.058,2021-01-06 23:30:00,49.53,52.57,54.68,69.12,33,2021-01-06,2021,-1,16.550000000000004,-16.550000000000004,-1279.0299999999988
2021-01-06,575,2021-01-06 00:00:00+01:00,242.941,2021-01-06 23:45:00,49.53,49.32,54.68,62.55,34,2021-01-06,2021,-1,13.229999999999997,-13.229999999999997,-1292.2599999999989
2021-01-07,638,2021-01-07 15:45:00+01:00,97.594,2021-01-07 15:30:00,83.57,77.88,79.13,90.84,1,2021-01-07,2021,0,12.960000000000008,0.0,-1292.2599999999989
2021-01-07,639,2021-01-07 16:00:00+01:00,-128.617,2021-01-07 15:45:00,83.57,77.86,79.13,38.2,2,2021-01-07,2021,0,-39.66,-0.0,-1292.2599999999989
2021-01-07,640,2021-01-07 16:15:00+01:00,-924.969,2021-01-07 16:00:00,89.68,60.55,80.73,20.29,3,2021-01-07,2021,-1,-40.26,40.26,-1251.9999999999989
2021-01-07,641,2021-01-07 16:30:00+01:00,-481.14,2021-01-07 16:15:00,89.68,70.58,80.73,20.29,4,2021-01-07,2021,-1,-50.29,50.29,-1201.709999999999
2021-01-07,642,2021-01-07 16:45:00+01:00,-398.729,2021-01-07 16:30:00,89.68,64.99,80.73,40.98,5,2021-01-07,2021,0,-24.009999999999998,-0.0,-1201.709999999999
2021-01-07,643,2021-01-07 17:00:00+01:00,-275.449,2021-01-07 16:45:00,89.68,83.18,80.73,41.87,6,2021-01-07,2021,0,-41.31000000000001,-0.0,-1201.709999999999
2021-01-07,644,2021-01-07 17:15:00+01:00,159.597,2021-01-07 17:00:00,100.0,63.43,86.45,100.82,7,2021-01-07,2021,0,37.38999999999999,0.0,-1201.709999999999
2021-01-07,645,2021-01-07 17:30:00+01:00,222.114,2021-01-07 17:15:00,100.0,68.76,86.45,74.6,8,2021-01-07,2021,0,5.839999999999989,0.0,-1201.709999999999
2021-01-07,646,2021-01-07 17:45:00+01:00,96.481,2021-01-07 17:30:00,100.0,70.84,86.45,81.48,9,2021-01-07,2021,0,10.64,0.0,-1201.709999999999
2021-01-07,647,2021-01-07 18:00:00+01:00,-341.62,2021-01-07 17:45:00,100.0,78.8,86.45,49.79,10,2021-01-07,2021,0,-29.009999999999998,-0.0,-1201.709999999999
2021-01-07,648,2021-01-07 18:15:00+01:00,420.869,2021-01-07 18:00:00,90.43,89.38,79.13,128.83,11,2021-01-07,2021,-1,39.45000000000002,-39.45000000000002,-1241.159999999999
2021-01-07,649,2021-01-07 18:30:00+01:00,224.943,2021-01-07 18:15:00,90.43,74.96,79.13,85.46,12,2021-01-07,2021,-1,10.5,-10.5,-1251.659999999999
2021-01-07,650,2021-01-07 18:45:00+01:00,-240.241,2021-01-07 18:30:00,90.43,69.69,79.13,38.28,13,2021-01-07,2021,-1,-31.409999999999997,31.409999999999997,-1220.2499999999989
2021-01-07,651,2021-01-07 19:00:00+01:00,-292.31,2021-01-07 18:45:00,90.43,61.85,79.13,41.23,14,2021-01-07,2021,-1,-20.620000000000005,20.620000000000005,-1199.6299999999987
2021-01-07,652,2021-01-07 19:15:00+01:00,62.376,2021-01-07 19:00:00,80.28,98.63,74.63,134.22,15,2021-01-07,2021,-1,35.59,-35.59,-1235.2199999999987
2021-01-07,653,2021-01-07 19:30:00+01:00,191.818,2021-01-07 19:15:00,80.28,78.98,74.63,118.18,16,2021-01-07,2021,-1,39.2,-39.2,-1274.4199999999987
2021-01-07,654,2021-01-07 19:45:00+01:00,93.857,2021-01-07 19:30:00,80.28,64.77,74.63,131.61,17,2021-01-07,2021,-1,66.84000000000002,-66.84000000000002,-1341.2599999999986
2021-01-07,655,2021-01-07 20:00:00+01:00,-77.651,2021-01-07 19:45:00,80.28,61.28,74.63,8.23,18,2021-01-07,2021,-1,-53.05,53.05,-1288.2099999999987
2021-01-07,656,2021-01-07 20:15:00+01:00,-163.017,2021-01-07 20:00:00,66.8,77.99,62.32,15.91,19,2021-01-07,2021,0,-62.08,-0.0,-1288.2099999999987
2021-01-07,657,2021-01-07 20:30:00+01:00,189.522,2021-01-07 20:15:00,66.8,62.4,62.32,170.47,20,2021-01-07,2021,0,108.07,0.0,-1288.2099999999987
2021-01-07,658,2021-01-07 20:45:00+01:00,-24.815,2021-01-07 20:30:00,66.8,54.2,62.32,-48.51,21,2021-01-07,2021,-1,-102.71000000000001,102.71000000000001,-1185.4999999999986
2021-01-07,659,2021-01-07 21:00:00+01:00,77.701,2021-01-07 20:45:00,66.8,48.29,62.32,107.38,22,2021-01-07,2021,-1,59.089999999999996,-59.089999999999996,-1244.5899999999986
2021-01-07,660,2021-01-07 21:15:00+01:00,-256.844,2021-01-07 21:00:00,60.22,70.0,52.32,35.92,23,2021-01-07,2021,-1,-34.08,34.08,-1210.5099999999986
2021-01-07,661,2021-01-07 21:30:00+01:00,228.42,2021-01-07 21:15:00,60.22,56.73,52.32,113.03,24,2021-01-07,2021,-1,56.300000000000004,-56.300000000000004,-1266.8099999999986
2021-01-07,662,2021-01-07 21:45:00+01:00,155.498,2021-01-07 21:30:00,60.22,43.74,52.32,92.75,25,2021-01-07,2021,-1,49.01,-49.01,-1315.8199999999986
2021-01-07,663,2021-01-07 22:00:00+01:00,280.179,2021-01-07 21:45:00,60.22,34.18,52.32,74.54,26,2021-01-07,2021,-1,40.36000000000001,-40.36000000000001,-1356.1799999999985
2021-01-07,664,2021-01-07 22:15:00+01:00,287.727,2021-01-07 22:00:00,59.69,71.45,52.26,137.63,27,2021-01-07,2021,-1,66.17999999999999,-66.17999999999999,-1422.3599999999985
2021-01-07,665,2021-01-07 22:30:00+01:00,312.546,2021-01-07 22:15:00,59.69,62.75,52.26,90.03,28,2021-01-07,2021,-1,27.28,-27.28,-1449.6399999999985
2021-01-07,666,2021-01-07 22:45:00+01:00,170.458,2021-01-07 22:30:00,59.69,47.49,52.26,88.67,29,2021-01-07,2021,-1,41.18,-41.18,-1490.8199999999986
2021-01-07,667,2021-01-07 23:00:00+01:00,300.557,2021-01-07 22:45:00,59.69,40.99,52.26,86.45,30,2021-01-07,2021,-1,45.46,-45.46,-1536.2799999999986
2021-01-07,668,2021-01-07 23:15:00+01:00,134.336,2021-01-07 23:00:00,52.25,63.77,49.68,116.63,31,2021-01-07,2021,-1,52.85999999999999,-52.85999999999999,-1589.1399999999985
2021-01-07,669,2021-01-07 23:30:00+01:00,-69.714,2021-01-07 23:15:00,52.25,52.85,49.68,43.34,32,2021-01-07,2021,-1,-9.509999999999998,9.509999999999998,-1579.6299999999985
2021-01-07,670,2021-01-07 23:45:00+01:00,141.111,2021-01-07 23:30:00,52.25,47.88,49.68,86.63,33,2021-01-07,2021,-1,38.74999999999999,-38.74999999999999,-1618.3799999999985
2021-01-07,671,2021-01-07 00:00:00+01:00,101.989,2021-01-07 23:45:00,52.25,41.93,49.68,72.18,34,2021-01-07,2021,-1,30.250000000000007,-30.250000000000007,-1648.6299999999985
2021-01-08,734,2021-01-08 15:45:00+01:00,302.233,2021-01-08 15:30:00,95.42,69.81,77.2,69.6,1,2021-01-08,2021,0,-0.21000000000000796,-0.0,-1648.6299999999985
2021-01-08,735,2021-01-08 16:00:00+01:00,81.725,2021-01-08 15:45:00,95.42,74.57,77.2,91.08,2,2021-01-08,2021,0,16.510000000000005,0.0,-1648.6299999999985
2021-01-08,736,2021-01-08 16:15:00+01:00,-166.953,2021-01-08 16:00:00,95.0,68.8,79.37,20.9,3,2021-01-08,2021,-1,-47.9,47.9,-1600.7299999999984
2021-01-08,737,2021-01-08 16:30:00+01:00,-338.307,2021-01-08 16:15:00,95.0,83.02,79.37,25.72,4,2021-01-08,2021,-1,-57.3,57.3,-1543.4299999999985
2021-01-08,738,2021-01-08 16:45:00+01:00,-78.618,2021-01-08 16:30:00,95.0,80.95,79.37,-25.4,5,2021-01-08,2021,0,-106.35,-0.0,-1543.4299999999985
2021-01-08,739,2021-01-08 17:00:00+01:00,-52.85,2021-01-08 16:45:00,95.0,83.15,79.37,5.4,6,2021-01-08,2021,0,-77.75,-0.0,-1543.4299999999985
2021-01-08,740,2021-01-08 17:15:00+01:00,169.479,2021-01-08 17:00:00,110.0,67.42,87.44,100.32,7,2021-01-08,2021,0,32.89999999999999,0.0,-1543.4299999999985
2021-01-08,741,2021-01-08 17:30:00+01:00,348.634,2021-01-08 17:15:00,110.0,74.14,87.44,145.21,8,2021-01-08,2021,0,71.07000000000001,0.0,-1543.4299999999985
2021-01-08,742,2021-01-08 17:45:00+01:00,141.948,2021-01-08 17:30:00,110.0,82.27,87.44,113.86,9,2021-01-08,2021,0,31.590000000000003,0.0,-1543.4299999999985
2021-01-08,743,2021-01-08 18:00:00+01:00,0.496,2021-01-08 17:45:00,110.0,88.17,87.44,-18.55,10,2021-01-08,2021,0,-106.72,-0.0,-1543.4299999999985
2021-01-08,744,2021-01-08 18:15:00+01:00,59.1,2021-01-08 18:00:00,102.41,92.58,76.0,151.2,11,2021-01-08,2021,-1,58.61999999999999,-58.61999999999999,-1602.0499999999984
2021-01-08,745,2021-01-08 18:30:00+01:00,-230.584,2021-01-08 18:15:00,102.41,76.24,76.0,28.73,12,2021-01-08,2021,-1,-47.50999999999999,47.50999999999999,-1554.5399999999984
2021-01-08,746,2021-01-08 18:45:00+01:00,-69.713,2021-01-08 18:30:00,102.41,72.96,76.0,14.48,13,2021-01-08,2021,-1,-58.47999999999999,58.47999999999999,-1496.0599999999984
2021-01-08,747,2021-01-08 19:00:00+01:00,-146.555,2021-01-08 18:45:00,102.41,65.94,76.0,23.14,14,2021-01-08,2021,-1,-42.8,42.8,-1453.2599999999984
2021-01-08,748,2021-01-08 19:15:00+01:00,174.606,2021-01-08 19:00:00,88.05,90.26,71.61,154.83,15,2021-01-08,2021,-1,64.57000000000001,-64.57000000000001,-1517.8299999999983
2021-01-08,749,2021-01-08 19:30:00+01:00,-55.664,2021-01-08 19:15:00,88.05,70.15,71.61,-21.19,16,2021-01-08,2021,-1,-91.34,91.34,-1426.4899999999984
2021-01-08,750,2021-01-08 19:45:00+01:00,78.802,2021-01-08 19:30:00,88.05,71.86,71.61,79.73,17,2021-01-08,2021,-1,7.8700000000000045,-7.8700000000000045,-1434.3599999999983
2021-01-08,751,2021-01-08 20:00:00+01:00,-4.247,2021-01-08 19:45:00,88.05,61.75,71.61,-30.56,18,2021-01-08,2021,-1,-92.31,92.31,-1342.0499999999984
2021-01-08,752,2021-01-08 20:15:00+01:00,-398.735,2021-01-08 20:00:00,64.24,76.33,62.55,19.57,19,2021-01-08,2021,0,-56.76,-0.0,-1342.0499999999984
2021-01-08,753,2021-01-08 20:30:00+01:00,189.946,2021-01-08 20:15:00,64.24,75.26,62.55,94.71,20,2021-01-08,2021,0,19.44999999999999,0.0,-1342.0499999999984
2021-01-08,754,2021-01-08 20:45:00+01:00,302.462,2021-01-08 20:30:00,64.24,64.25,62.55,83.28,21,2021-01-08,2021,-1,19.03,-19.03,-1361.0799999999983
2021-01-08,755,2021-01-08 21:00:00+01:00,46.64,2021-01-08 20:45:00,64.24,49.91,62.55,125.62,22,2021-01-08,2021,-1,75.71000000000001,-75.71000000000001,-1436.7899999999984
2021-01-08,756,2021-01-08 21:15:00+01:00,-489.877,2021-01-08 21:00:00,59.43,66.08,57.5,44.49,23,2021-01-08,2021,-1,-21.589999999999996,21.589999999999996,-1415.1999999999985
2021-01-08,757,2021-01-08 21:30:00+01:00,-173.682,2021-01-08 21:15:00,59.43,64.69,57.5,43.74,24,2021-01-08,2021,-1,-20.949999999999996,20.949999999999996,-1394.2499999999984
2021-01-08,758,2021-01-08 21:45:00+01:00,-85.687,2021-01-08 21:30:00,59.43,54.35,57.5,12.72,25,2021-01-08,2021,-1,-41.63,41.63,-1352.6199999999983
2021-01-08,759,2021-01-08 22:00:00+01:00,-96.104,2021-01-08 21:45:00,59.43,43.07,57.5,-38.07,26,2021-01-08,2021,-1,-81.14,81.14,-1271.4799999999982
2021-01-08,760,2021-01-08 22:15:00+01:00,-605.423,2021-01-08 22:00:00,57.6,68.78,56.63,36.97,27,2021-01-08,2021,-1,-31.810000000000002,31.810000000000002,-1239.6699999999983
2021-01-08,761,2021-01-08 22:30:00+01:00,-355.232,2021-01-08 22:15:00,57.6,63.02,56.63,38.62,28,2021-01-08,2021,-1,-24.400000000000006,24.400000000000006,-1215.2699999999982
2021-01-08,762,2021-01-08 22:45:00+01:00,164.274,2021-01-08 22:30:00,57.6,48.18,56.63,52.63,29,2021-01-08,2021,-1,4.450000000000003,-4.450000000000003,-1219.7199999999982
2021-01-08,763,2021-01-08 23:00:00+01:00,261.988,2021-01-08 22:45:00,57.6,40.53,56.63,52.18,30,2021-01-08,2021,-1,11.649999999999999,-11.649999999999999,-1231.3699999999983
2021-01-08,764,2021-01-08 23:15:00+01:00,287.966,2021-01-08 23:00:00,51.75,57.41,47.47,163.9,31,2021-01-08,2021,-1,106.49000000000001,-106.49000000000001,-1337.8599999999983
2021-01-08,765,2021-01-08 23:30:00+01:00,155.907,2021-01-08 23:15:00,51.75,47.78,47.47,86.32,32,2021-01-08,2021,-1,38.53999999999999,-38.53999999999999,-1376.3999999999983
2021-01-08,766,2021-01-08 23:45:00+01:00,-95.253,2021-01-08 23:30:00,51.75,46.61,47.47,35.06,33,2021-01-08,2021,-1,-11.549999999999997,11.549999999999997,-1364.8499999999983
2021-01-08,767,2021-01-08 00:00:00+01:00,241.317,2021-01-08 23:45:00,51.75,42.81,47.47,77.99,34,2021-01-08,2021,-1,35.17999999999999,-35.17999999999999,-1400.0299999999984
2021-01-09,830,2021-01-09 15:45:00+01:00,46.549,2021-01-09 15:30:00,60.0,65.73,58.31,87.71,1,2021-01-09,2021,0,21.97999999999999,0.0,-1400.0299999999984
2021-01-09,831,2021-01-09 16:00:00+01:00,232.828,2021-01-09 15:45:00,60.0,64.97,58.31,92.44,2,2021-01-09,2021,0,27.47,0.0,-1400.0299999999984
2021-01-09,832,2021-01-09 16:15:00+01:00,220.222,2021-01-09 16:00:00,62.78,51.62,61.12,86.39,3,2021-01-09,2021,-1,34.77,-34.77,-1434.7999999999984
2021-01-09,833,2021-01-09 16:30:00+01:00,302.26,2021-01-09 16:15:00,62.78,62.86,61.12,78.49,4,2021-01-09,2021,-1,15.629999999999995,-15.629999999999995,-1450.4299999999985
2021-01-09,834,2021-01-09 16:45:00+01:00,229.908,2021-01-09 16:30:00,62.78,65.89,61.12,93.19,5,2021-01-09,2021,0,27.299999999999997,0.0,-1450.4299999999985
2021-01-09,835,2021-01-09 17:00:00+01:00,505.679,2021-01-09 16:45:00,62.78,69.33,61.12,129.71,6,2021-01-09,2021,0,60.38000000000001,0.0,-1450.4299999999985
2021-01-09,836,2021-01-09 17:15:00+01:00,506.932,2021-01-09 17:00:00,69.92,67.41,72.03,98.52,7,2021-01-09,2021,0,31.11,0.0,-1450.4299999999985
2021-01-09,837,2021-01-09 17:30:00+01:00,633.458,2021-01-09 17:15:00,69.92,77.97,72.03,120.19,8,2021-01-09,2021,0,42.22,0.0,-1450.4299999999985
2021-01-09,838,2021-01-09 17:45:00+01:00,620.632,2021-01-09 17:30:00,69.92,83.37,72.03,133.01,9,2021-01-09,2021,0,49.639999999999986,0.0,-1450.4299999999985
2021-01-09,839,2021-01-09 18:00:00+01:00,487.722,2021-01-09 17:45:00,69.92,86.43,72.03,128.51,10,2021-01-09,2021,0,42.079999999999984,0.0,-1450.4299999999985
2021-01-09,840,2021-01-09 18:15:00+01:00,748.248,2021-01-09 18:00:00,71.99,78.9,72.03,156.99,11,2021-01-09,2021,-1,78.09,-78.09,-1528.5199999999984
2021-01-09,841,2021-01-09 18:30:00+01:00,357.961,2021-01-09 18:15:00,71.99,93.85,72.03,130.36,12,2021-01-09,2021,-1,36.51000000000002,-36.51000000000002,-1565.0299999999984
